"situation_name","description","version","actions","is_anomaly","anomaly_type","aigenerated","metadata"
"Metric out_psock_peak is higher than usual on CICS Communication","Anomaly detected: Metric out_psock_peak is higher than usual on CICS Communication",1,"{""If the z/OS OUT_PSOCK_PEAK is high, it indicates that CICS is communicating with other subsystems or applications using persistent outbound sockets, which can be a result of application or system changes or changes in the workload. This KPI is deprecated and analyzed only by the classic form of IBM Z Anomaly Analytics. A change in this KPI reflects a change in the amount of communication that CICS requests with other subsystems or applications. To address a high OUT_PSOCK_PEAK, investigate the applications or system changes that may have caused this increase in communication. You may need to optimize the applications or adjust the workload supported by this CICS region to reduce the number of persistent outbound sockets. User: {question} Agent: User Query: How can I fix the issue of z/OS OUT_PSOCK_PEAK being high? Agent: To address a high z/OS OUT_PSOCK_PEAK, investigate the applications or system changes that may have caused this increase in communication. Optimize the applications or adjust the workload supported by this CICS region to reduce the number of persistent outbound sockets. Since OUT_PSOCK_PEAK is deprecated and analyzed only by the classic form of IBM Z Anomaly Analytics, it's essential to focus on understanding the underlying changes causing the increased communication.""}",True,"higher",True,"{""original_situation_name"":""CICS Communication metric out_psock_peak""}"
"Metric out_psock_peak is lower than usual on CICS Communication","Anomaly detected: Metric out_psock_peak is lower than usual on CICS Communication",1,"{""If the OUT_PSOCK_PEAK KPI, which indicates the maximum number of persistent outbound sockets used by CICS for communication with other subsystems or applications, is low, it suggests that the amount of communication requested by CICS has decreased. This change could be due to application or system modifications, or shifts in the workload supported by the CICS region. To address this situation, consider the following steps: 1. Analyze the change: Investigate whether the decrease in OUT_PSOCK_PEAK is intentional or unintended. If it's intentional, no action is needed. If it's unintended, identify the cause of the change. 2. Review system and application configurations: Check if there have been any recent changes in system or application configurations that could affect the communication between CICS and other subsystems or applications. 3. Monitor workload distribution: Assess if the workload supported by the CICS region has changed, which could lead to a decrease in the required number of outbound sockets. 4. Consult relevant documentation: Refer to IBM resources, such as z/OS JES3 Diagnosis (GA22-7547-01) and z/OS MVS Diagnosis: Reference (GA22-7588-05), for additional guidance on diagnosing and addressing communication-related issues in z/OS environments. 5. Implement appropriate adjustments: Based on your findings, make necessary adjustments to system or application configurations, or redistribute the workload to maintain optimal communication between CICS and other subsystems or applications. Remember, the OUT_PSOCK_PEAK KPI is deprecated and only analyzed by the classic form of IBM Z Anomaly Analytics. Always consider the context and specifics of your environment when addressing low KPI values.""}",True,"lower",True,"{""original_situation_name"":""CICS Communication metric out_psock_peak""}"
"Metric out_sock_closed is higher than usual on CICS Communication","Anomaly detected: Metric out_sock_closed is higher than usual on CICS Communication",1,"{""If the KPI OUT_SOCK_CLOSED is high, it indicates a change in the number of tasks that were requested to be done by other subsystems and completed. This could reflect a change in workload or an error in the remote application or the network. To address this, you may want to investigate the workload changes or check the remote application and network for potential errors. The document does not provide specific steps to resolve this issue, so it's recommended to consult with your system administrator or support team for further assistance.""}",True,"higher",True,"{""original_situation_name"":""CICS Communication metric out_sock_closed""}"
"Metric out_sock_closed is lower than usual on CICS Communication","Anomaly detected: Metric out_sock_closed is lower than usual on CICS Communication",1,"{""If the z/OS OUT_SOCK_CLOSED KPI is low, it indicates that the total number of outbound sockets that are closed is low. Outbound sockets are sockets that CICS opens to communicate as a client to other subsystems. This could suggest that there are fewer tasks being requested by other subsystems and completed. The anomaly might reflect a change in the workload or an error in the remote application or the network. To address this, you should investigate the workload and the remote applications or network to ensure they are functioning correctly. If the workload is consistent and there are no apparent errors, a low OUT_SOCK_CLOSED might indicate efficient communication between CICS and other subsystems, which is generally desirable. However, if the low value is unexpected or causing issues, you might need to consult the z/OS JES2 Diagnosis (GA22-7531-08) or the z/OS MVS Diagnosis: Reference (GA22-7588-05) for further guidance on diagnosing and resolving issues related to z/OS JES2 or MVS, respectively. These resources provide detailed information on using external symptoms to identify problems, tools for collecting problem data, and how to report problems to IBM. Remember, a change in this KPI indicates a change in the number of tasks that were requested to be done by other subsystems and were completed. Therefore, it's essential to understand the context and the expected behavior of your system to determine if the low value is a cause for concern. Lastly, if the issue persists, consider tracking active APARs for your component, as some updates might address miscellaneous problems found during internal testing.""}",True,"lower",True,"{""original_situation_name"":""CICS Communication metric out_sock_closed""}"
"Metric out_sock_created is higher than usual on CICS Communication","Anomaly detected: Metric out_sock_created is higher than usual on CICS Communication",1,"{""If the z/OS OUT_SOCK_CREATED KPI is high, it indicates an increased amount of communication that CICS requests with other subsystems or applications. This could be due to application or system changes, or changes in the workload supported by this CICS region. To address this, you might consider reviewing recent changes in your applications or system, and assessing the impact on CICS communication. If the high value persists, it may be beneficial to consult with your system administrator or IBM support for further guidance. Explanation: The KPI OUT_SOCK_CREATED represents the total number of outbound sockets that CICS opens to communicate as a client to other subsystems. A high value in this KPI suggests a significant increase in CICS communication, which could be due to various factors. These factors may include recent application or system changes, or shifts in the workload handled by the CICS region. To mitigate this, it's advisable to review any recent modifications in your applications or system and evaluate their potential impact on CICS communication. If the high value continues, seeking advice from your system administrator or IBM support would be prudent.""}",True,"higher",True,"{""original_situation_name"":""CICS Communication metric out_sock_created""}"
"Metric out_sock_created is lower than usual on CICS Communication","Anomaly detected: Metric out_sock_created is lower than usual on CICS Communication",1,"{""If the z/OS OUT_SOCK_CREATED KPI is low, it indicates a decrease in the total number of outbound sockets that CICS opens to communicate as a client to other subsystems. This change could be due to application or system changes, or changes in the workload supported by this CICS region. To address this issue, you should investigate the recent changes in your CICS environment, applications, or workload. It is important to note that this KPI is calculated from SMF 110 subtype 2 records with statistics identifier 107, created during the collection interval of the Z Common Data Provider. Therefore, monitoring these records can provide valuable insights into the CICS communication activities and help identify the root cause of the low OUT_SOCK_CREATED value. You can use tools such as JES2 traces, the JES2 DEBUG facility, and the interactive problem control system (IPCS) to collect problem data. This data can be used to locate a JES2 problem or report the problem to IBM for further assistance. Additionally, consider using a REXX exec to issue procinfo() at a specified interval, post-processing the output over time to find patterns of high watermark usage sorted by user ID. This can help you better understand the process-related statistics and adjust the MAXPROCUSER value accordingly, keeping it low and adjusting PROCUSERMAX and MAXPROCSYS as needed. In summary, to address a low OUT_SOCK_CREATED KPI, investigate recent changes in your CICS environment, applications, or workload. Utilize tools such as JES2 traces, the JES2 DEBUG facility, and the interactive problem control system (IPCS) to collect problem data, and consider using a REXX exec to monitor process-related statistics. Adjust MAXPROCUSER, PROCUSERMAX, and MAXPROCSYS values as needed to optimize CICS communication with other subsystems.""}",True,"lower",True,"{""original_situation_name"":""CICS Communication metric out_sock_created""}"
"Metric out_sock_cur is higher than usual on CICS Communication","Anomaly detected: Metric out_sock_cur is higher than usual on CICS Communication",1,"{""If the OUT_SOCK_CUR, which indicates the current number of nonpersistent outbound sockets, is high, it reflects a change in the amount of communication that CICS requests with other subsystems or applications. This could be due to application or system changes, or changes in the workload supported by this CICS region. To address this, you might need to review and optimize your CICS applications or system configurations to reduce the number of outbound socket communications. It's also advisable to monitor the workload and adjust it accordingly to manage the number of outbound socket communications effectively. However, without specific details about the CICS environment and applications, it's hard to provide a more precise solution. Explanation: The OUT_SOCK_CUR KPI indicates the current number of nonpersistent outbound sockets, which are sockets that CICS opens to communicate as a client to other subsystems. A high value for this KPI suggests that CICS is making a significant number of outbound socket communications, which could be a result of various factors such as application or system changes, or changes in the workload supported by this CICS region. To manage this, one could review and optimize CICS applications or system configurations to reduce the number of outbound socket communications. Monitoring and adjusting the workload can also help manage the number of outbound socket communications effectively. However, a more specific solution would require detailed information about the CICS environment and applications.""}",True,"higher",True,"{""original_situation_name"":""CICS Communication metric out_sock_cur""}"
"Metric out_sock_cur is lower than usual on CICS Communication","Anomaly detected: Metric out_sock_cur is lower than usual on CICS Communication",1,"{""If the z/OS OUT_SOCK_CUR is low, it indicates that there is a decrease in the number of nonpersistent outbound sockets that CICS is using to communicate as a client to other subsystems. This anomaly could be due to changes in the workload supported by this CICS region or modifications in the applications or system. To address a low OUT_SOCK_CUR, you should investigate the workload and application changes in the CICS region. You may need to consult the IBM z/OS JES2 Diagnosis document (GA22-7531-08) for problem-solving techniques, including using JES2 traces, the JES2 DEBUG facility, and the interactive problem control system (IPCS) to collect problem data. Additionally, you can refer to the z/OS MVS Diagnosis: Reference document (GA22-7588-05) for system reference information. This document is useful for diagnosing the MVS element of z/OS. Finally, if you suspect that the problem is related to the maximum number of processes on the system, you may need to adjust the MAXPROCUSER, PROCUSERMAX, and MAXPROCSYS settings. Monitor these settings using console display output, SMF records, and REXX execs to ensure they are tuned appropriately. Keep the MAXPROCUSER value low and adjust PROCUSERMAX and MAXPROCSYS as needed. In summary, to address a low OUT_SOCK_CUR, investigate workload and application changes in the CICS region, use diagnostic tools from IBM, and monitor and adjust process settings as needed.""}",True,"lower",True,"{""original_situation_name"":""CICS Communication metric out_sock_cur""}"
"Metric out_sock_peak is higher than usual on CICS Communication","Anomaly detected: Metric out_sock_peak is higher than usual on CICS Communication",1,"{""If the z/OS OUT_SOCK_PEAK is high, it indicates that the maximum number of nonpersistent outbound sockets used by CICS to communicate as a client to other subsystems is increasing. This change can be due to application or system changes or changes in the workload supported by this CICS region. To address this issue, you should review your applications and system changes to identify any potential causes. Consider applying the latest maintenance and fixes, such as the PTFs and APARs mentioned in the top RAG document for OMEGAMON Messaging on z/OS, which resolves a similar issue of zombie or orphan processes. Additionally, monitor other KPIs like GVUPWAIT, as discussed in the second top RAG document, to determine if they are also high, as this could indicate a more significant problem with task scheduling and control. It's essential to analyze the workload and adjust system settings accordingly to maintain optimal performance.""}",True,"higher",True,"{""original_situation_name"":""CICS Communication metric out_sock_peak""}"
"Metric out_sock_peak is lower than usual on CICS Communication","Anomaly detected: Metric out_sock_peak is lower than usual on CICS Communication",1,"{""If the OUT_SOCK_PEAK KPI is low, it indicates that CICS is communicating less with other subsystems or applications than expected. This could be due to application or system changes, or changes in the workload supported by this CICS region. To address a low OUT_SOCK_PEAK, consider the following steps: 1. Review the application and system changes recently implemented to ensure they are not inadvertently limiting CICS communication. 2. Examine the workload supported by this CICS region to confirm that it has not decreased, which could result in less CICS communication. 3. Monitor the MAXPROCSYS, MAXPROCUSER, and PROCUSERMAX settings in the z/OS UNIX environment. These settings control the maximum number of processes that can be active at the same time on a single system and the number of processes each userid is able to create on the system. 4. Keep the MAXPROCUSER value low and adjust PROCUSERMAX and MAXPROCSYS as needed. An unsustainable volume of active processes can cause system impact, including increased storage usage (real and aux), high CPU usage, and address space shortages. 5. Utilize console display output, SMF records, and REXX execs to monitor whether these settings are tuned properly on a system. By following these steps, you can identify potential causes for the low OUT_SOCK_PEAK and take appropriate action to increase CICS communication with other subsystems or applications.""}",True,"lower",True,"{""original_situation_name"":""CICS Communication metric out_sock_peak""}"
"Metric outready_users_tot is higher than usual on z/OS System Statistics","Anomaly detected: Metric outready_users_tot is higher than usual on z/OS System Statistics",1,"{""If the z/OS OUTREADY_USERS_TOT is high, it indicates that there is a change in the number of address spaces on the OUT queue that are swapped out but ready for execution. This increase can indicate an increase in contention for system resources. To address this, consider reviewing your system's resource allocation and management. You might want to investigate if there are any tasks or address spaces that are consuming more resources than necessary, leading to contention. Additionally, you could look into optimizing your system's scheduling and prioritization to ensure that critical tasks are given precedence over less important ones. It's important to note that some address spaces on the SRM OUT queue might represent TSO/E users that the SRM intentionally delayed to meet an installation's response time objective. These are not included in the value reported for OUT READY, so they should not be a cause for concern. Remember, the OUTREADY_USERS_TOT KPI comes directly from the SMF70OTT field in the ASID Data Area section of the SMF type 70 subtype 1 record. This means that any changes in this KPI are directly reflected in your SMF records, which can be a valuable source of information for diagnosing the issue. Lastly, if you're using the OMEGAMON Messaging agent on z/OS, ensure it's up-to-date. There was a known issue with high rates of zombie or orphan processes that was resolved in OMEGAMON Messaging on z/OS V730 FP2. Applying the relevant PTFs and maintenance levels could help resolve this issue.""}",True,"higher",True,"{""original_situation_name"":""z/OS System Statistics metric outready_users_tot""}"
"Metric outready_users_tot is lower than usual on z/OS System Statistics","Anomaly detected: Metric outready_users_tot is lower than usual on z/OS System Statistics",1,"{""If the z/OS OUTREADY_USERS_TOT is low, it indicates that there is a change in the number of address spaces on the OUT queue that are swapped out but ready for execution. This could indicate an increase in contention for system resources. To address this issue, consider monitoring and adjusting the z/OS UNIX MAXPROCSYS, MAXPROCUSER, and PROCUSERMAX settings. It is important to keep the MAXPROCUSER value low and adjust PROCUSERMAX and MAXPROCSYS as needed. You can monitor these settings using a combination of console display output, SMF records, and REXX execs. The  D OMVS,L  console command displays the current and high watermark values for MAXPROCSYS, which can help identify high watermark trends and tune MAXPROCSYS accordingly. For MAXPROCUSER, it is recommended to set it between 16 and 25 to protect your system, and then increase PROCUSERMAX on a per-user as-needed basis. Review the z/OS UNIX System Services Planning Guide for more guidance. To tune PROCUSERMAX for specific user IDs, employ a combination of SMF records and procinfo() invocations. The z/OS UNIX Process Section of SMF30 records contains many process-related details that can be used for monitoring and adjusting PROCUSERMAX. Remember not to arbitrarily increase MAXPROCSYS, MAXPROCUSER, or PROCUSERMAX to unsustainable values, as this can cause system impact, including increased storage usage (real and aux), high CPU usage, and address space shortages.""}",True,"lower",True,"{""original_situation_name"":""z/OS System Statistics metric outready_users_tot""}"
"Metric outwait_users_tot is higher than usual on z/OS System Statistics","Anomaly detected: Metric outwait_users_tot is higher than usual on z/OS System Statistics",1,"{""If the z/OS OUTWAIT_USERS_TOT is high, it indicates that there is a change in the number of address spaces on the WAIT queue that are swapped out but ready for execution. This could be due to increased contention for system resources. To resolve this, consider applying the recommended PTFs and maintenance levels mentioned in the document with ID 442248, as it resolves a known issue of the OMEGAMON Messaging agent on z/OS leaving zombie or orphan processes. Additionally, ensure that tasks that are browsing resources, such as files, terminals, and the CICS catalog, are not causing excessive GVUPWAIT times. If the issue persists, consider consulting with your system administrator or IBM support for further assistance.""}",True,"higher",True,"{""original_situation_name"":""z/OS System Statistics metric outwait_users_tot""}"
"Metric outwait_users_tot is lower than usual on z/OS System Statistics","Anomaly detected: Metric outwait_users_tot is lower than usual on z/OS System Statistics",1,"{""If the z/OS OUTWAIT_USERS_TOT is low, it indicates that there is a change in the number of address spaces on the WAIT queue that are swapped out but ready for execution. This anomaly could suggest an increase in contention for system resources. To address this issue, consider the following steps: 1. Analyze system resource usage: Review the system's resource allocation to identify any potential bottlenecks. This can be done by examining the CPU, memory, and I/O usage. 2. Adjust SRM (System Resources Manager) settings: If the SRM is being used, consider adjusting its settings to optimize resource allocation. This can be done by modifying the SRM parameters, such as the SRMCLASS, SRMWLM, and SRMWLMPRIO. 3. Monitor address space activity: Keep an eye on the number of address spaces on the WAIT queue. If the number remains consistently low, it may indicate that the system has sufficient resources to handle the workload. However, if the number starts to increase, it could signal a potential resource contention issue. 4. Optimize application performance: Ensure that applications are efficiently using system resources. This can be achieved by optimizing application code, reducing unnecessary I/O operations, and minimizing CPU usage. 5. Implement workload management strategies: Utilize z/OS Workload Manager (WLM) to prioritize and manage workloads effectively. This can help ensure that critical applications receive the necessary resources and prevent resource contention. 6. Regularly review system performance: Periodically assess the system's performance using tools like RMF (Resource Measurement Facility) or other monitoring solutions. This will help you identify trends, detect anomalies, and proactively address potential issues before they escalate. Remember, it is essential to maintain a balance between system resources and workload demands to ensure optimal performance and minimize the risk of resource contention.""}",True,"lower",True,"{""original_situation_name"":""z/OS System Statistics metric outwait_users_tot""}"
"Metric page_getreq_cur is higher than usual on MQ Buffer Pool Summary","Anomaly detected: Metric page_getreq_cur is higher than usual on MQ Buffer Pool Summary",1,"{""The high value of PAGE_GETREQ_CUR indicates a change in the pattern of reading messages from the buffer pools or page sets. This KPI is the sum of the QPSTGETP fields in the SMF 115 subtype 215 records generated during the collection interval of the Z Common Data Provider. To address this issue, you should first identify the specific tasks causing the high PAGE_GETREQ_CUR. These tasks typically involve browsing resources such as files, terminal functions, or internal areas within CICS where it's desirable to give up control to allow other tasks to run. A CICS domain issues a DFHDSATM FUNCTION(CHANGE_PRIORITY) which results in the DFHTASK 184 GVUPWAIT monitor field count and time being incremented. Once you've identified the tasks causing the high PAGE_GETREQ_CUR, you can consider optimizing these tasks or adjusting the priority of other tasks to reduce the frequency of old Get Page requests. However, it's essential to ensure that any changes made do not negatively impact other system operations. Please note that this response is based solely on the provided document and does not consider other sources of information. If the issue persists, you may need to consult additional resources or seek further assistance. User Query: How can I optimize the tasks causing high PAGE_GETREQ_CUR? Agent: To optimize tasks causing high PAGE_GETREQ_CUR, you should focus on reducing the number of old Get Page requests. This can be achieved by minimizing the need for tasks to browse resources such as files, terminal functions, or internal areas within CICS where it's desirable to give up control to allow other tasks to run. One approach is to review and optimize the tasks issuing the DFHDSATM FUNCTION(CHANGE_PRIORITY) command. This command results in the DFHTASK 184 GVUPWAIT monitor field count and time being incremented. By optimizing these tasks, you can potentially reduce the frequency of old Get Page requests. Additionally, consider adjusting the priority of other tasks to ensure a balanced workload and prevent any single task from dominating the system resources. However, be cautious not to inadvertently negatively impact other system operations while making these adjustments. Please note that this response is based solely on the provided document and does not consider other sources of information. If the issue persists, you may need to consult additional resources or seek further assistance. User Query: What are the potential impacts of high PAGE_GETREQ_CUR on the system? Agent: A high PAGE_GETREQ_CUR indicates a change in the pattern of reading messages from the buffer pools or page sets. This can potentially impact system performance, as it suggests that tasks are frequently requesting pages that already contain data. This could lead to increased CPU usage, longer response times, and decreased overall system throughput. Moreover, high PAGE_GETREQ_CUR might indicate that the system is not efficiently utilizing its buffer pools or page sets. This could result in increased disk I/O, further exacerbating performance issues. In extreme cases, a high PAGE_GETREQ_CUR could lead to a MAXPROCESS stoppage if zombie or orphan processes accumulate over time. This would necessitate manual intervention to resolve the issue, potentially causing system downtime and negatively impacting user experience. Please note that this response is based solely on the provided document and does not consider other sources of information. If the issue persists, you may need to consult additional resources or seek further assistance.""}",True,"higher",True,"{""original_situation_name"":""MQ Buffer Pool Summary metric page_getreq_cur""}"
"Metric page_getreq_cur is lower than usual on MQ Buffer Pool Summary","Anomaly detected: Metric page_getreq_cur is lower than usual on MQ Buffer Pool Summary",1,"{""If the z/OS PAGE_GETREQ_CUR is low, it indicates that the number of old Get Page requests is low. This KPI suggests a change in the pattern of reading messages from the buffer pools or page sets. To address this issue, you should monitor the MAXPROCSYS, MAXPROCUSER, and PROCUSERMAX settings. Keep the MAXPROCUSER value low and adjust PROCUSERMAX and MAXPROCSYS as needed. An unsustainable volume of active processes can cause system impact, including increased storage usage (real and aux), high CPU usage, and address space shortages. To monitor MAXPROCSYS, use the  D OMVS,L  console command over time to identify high watermark trends and tune MAXPROCSYS accordingly. For MAXPROCUSER, it is recommended to set it between 16 and 25 to protect the system, and then increase PROCUSERMAX on a per-user as-needed basis. To tune PROCUSERMAX for specific user IDs, employ a combination of SMF records and procinfo() invocations. The z/OS UNIX Process section of SMF30 records contains many process-related details. Generally, one SMF30 record is written for each new process. If more than one process lives within the same address space, only the first process in the address space causes a record to be written. These records are written individually and must be manually post-processed. In post-processing, the records can be grouped by userid over time to devise high watermarks. SMF74 records (Subtype 3: OMVS Kernel Activity) also contain process-related statistics, which can be post-processed by RMF Monitor III. Consider writing a REXX exec to issue procinfo() at a specified interval to monitor and adjust PROCUSERMAX for specific user IDs. By monitoring and adjusting these settings, you can help maintain optimal system performance and address potential issues related to low PAGE_GETREQ_CUR values.""}",True,"lower",True,"{""original_situation_name"":""MQ Buffer Pool Summary metric page_getreq_cur""}"
"Metric page_getreq_new is higher than usual on MQ Buffer Pool Summary","Anomaly detected: Metric page_getreq_new is higher than usual on MQ Buffer Pool Summary",1,"{""If the z/OS PAGE_GETREQ_NEW is high, it indicates that there are numerous new Get Page requests, meaning that empty pages are being requested frequently. This change in pattern could be due to various factors such as a shift in the way messages are being written to the buffer pools or changes in system behavior. To address this, first, review the system's message writing patterns and ensure they align with the expected behavior. If the high PAGE_GETREQ_NEW persists, consider applying the maintenance level HKMQ730 UA83394, UA83707, UA91741, UA92394 as suggested in the document for the OMEGAMON Messaging agent on z/OS. This could resolve any known issues causing the high PAGE_GETREQ_NEW. It's important to note that resolving this issue may require a deeper understanding of the specific use case and system configuration. Therefore, consulting with a system administrator or IBM support might be necessary for a more accurate diagnosis and resolution. Reference(s): 1. IBM_Search/0, Score: Please note that the provided information is based on the context given and may not cover all possible scenarios. Always consult with relevant experts or IBM support for precise guidance.""}",True,"higher",True,"{""original_situation_name"":""MQ Buffer Pool Summary metric page_getreq_new""}"
"Metric page_getreq_new is lower than usual on MQ Buffer Pool Summary","Anomaly detected: Metric page_getreq_new is lower than usual on MQ Buffer Pool Summary",1,"{""If the z/OS PAGE_GETREQ_NEW is low, it indicates that the number of new Get Page requests is low. This could suggest a change in the pattern of writing messages to the buffer pools. It might indicate that an empty page was requested fewer times than usual. To address this issue, you should review the system's configuration and usage patterns. Ensure that the buffer pools are appropriately sized and that the queue manager is not becoming unresponsive due to buffer pool issues. You may need to adjust the MAXPROCUSER and PROCUSERMAX settings to prevent unsustainable volumes of active processes, which can cause system impact, including increased storage usage, high CPU usage, and address space shortages. Additionally, you can monitor the MAXPROCSYS setting, which controls the maximum number of processes that can be active at the same time on a single system. Use the  D OMVS,L  console command to display the current and high watermark values for MAXPROCSYS over time to identify high watermark trends and tune MAXPROCSYS accordingly. Lastly, consider using a combination of console display output, SMF records, and REXX execs to monitor whether these settings are tuned properly on the system. Writing a REXX exec to issue procinfo() at a specified interval can help find patterns of high watermark usage sorted by user ID. In summary, a low PAGE_GETREQ_NEW value suggests a change in the pattern of writing messages to the buffer pools. To address this, review the system's configuration, adjust MAXPROCUSER and PROCUSERMAX settings, monitor MAXPROCSYS, and use a combination of console display output, SMF records, and REXX execs to ensure the system is tuned properly.""}",True,"lower",True,"{""original_situation_name"":""MQ Buffer Pool Summary metric page_getreq_new""}"
"Metric page_getreq_notfnd is higher than usual on MQ Buffer Pool Summary","Anomaly detected: Metric page_getreq_notfnd is higher than usual on MQ Buffer Pool Summary",1,"{""If the z/OS PAGE_GETREQ_NOTFND is high, it indicates that pages that were not previously used are now being used. This could be due to an increased message rate, messages not being processed as fast as they were previously (leading to a buildup of messages), or larger messages being used. To resolve this issue, you could consider optimizing your message processing to handle the increased rate or reduce message size. If the problem persists, it might be beneficial to consult with IBM support for further assistance. Explanation: The KPI PAGE_GETREQ_NOTFND in z/OS indicates the number of times a page access request did not find the page in the buffer pool. An increase in this KPI suggests that pages that were not previously used are now being used, which could be due to an increased message rate, slower message processing, or larger messages. To address this issue, you could optimize your message processing to handle the increased rate or reduce message size. If the problem persists, consulting with IBM support would be advisable.""}",True,"higher",True,"{""original_situation_name"":""MQ Buffer Pool Summary metric page_getreq_notfnd""}"
"Metric page_getreq_notfnd is lower than usual on MQ Buffer Pool Summary","Anomaly detected: Metric page_getreq_notfnd is lower than usual on MQ Buffer Pool Summary",1,"{""If the z/OS PAGE_GETREQ_NOTFND KPI is low, it indicates that pages that were not previously used are now being used. This could be due to an increased message rate, messages not being processed as fast as they were previously (leading to a buildup of messages), or larger messages being used. To address this issue, you should first investigate the message rate and processing speed. If the message rate has increased, you may need to scale your system to handle the higher volume. If messages are not being processed as fast as they were previously, consider optimizing your message processing to reduce the buildup. If larger messages are being used, you may need to adjust your buffer pool settings to accommodate them. Remember, the sum of the QPSTSTL fields in the SMF 115 subtype 215 records that are generated during the collection interval of the Z Common Data Provider is used to calculate this KPI. In case of a queue manager becoming unresponsive due to a similar issue, the problem conclusion involves updating CSQP4DWP to prevent the pages it is processing from being eligible for stealing until after they have been added back to the LRU chain, preventing a deadlock situation from occurring. For monitoring the z/OS UNIX MAXPROCSYS, MAXPROCUSER, and PROCUSERMAX settings, you can use a combination of console display output, SMF records, and REXX execs. It is important to keep the MAXPROCUSER value low and adjust PROCUSERMAX and MAXPROCSYS as needed. Do not arbitrarily increase these values to unsustainable levels, as this can cause system impact, including increased storage usage, high CPU usage, and address space shortages.""}",True,"lower",True,"{""original_situation_name"":""MQ Buffer Pool Summary metric page_getreq_notfnd""}"
"Metric page_read_dasd is higher than usual on MQ Buffer Pool Summary","Anomaly detected: Metric page_read_dasd is higher than usual on MQ Buffer Pool Summary",1,"{""If the z/OS PAGE_READ_DASD is high, it suggests that the pages are being read multiple times, which might indicate that messages are being retrieved by MsgId or CorrelId but are not indexed. This can lead to inefficiencies in data retrieval and increased I/O operations. To address this, consider the following steps: 1. Check the KPI PAGE_UPDATES: If this KPI is much lower than PAGE_READ_DASD, it confirms that pages are being read multiple times. 2. Review message retrieval methods: Ensure that messages are not being retrieved by MsgId or CorrelId, which can result in unnecessary page reads. Instead, consider using indexing methods to optimize message retrieval. 3. Increase parallel I/O: If both PAGE_READ_DASD and PAGE_WRITE_OPER are anomalous, consider adding more page sets to increase the amount of parallel I/O, which can help reduce the overall I/O load. Remember, these steps are based on the information provided in the document and might not cover all possible solutions. It is essential to consult relevant documentation and experts for a comprehensive approach.""}",True,"higher",True,"{""original_situation_name"":""MQ Buffer Pool Summary metric page_read_dasd""}"
"Metric page_read_dasd is lower than usual on MQ Buffer Pool Summary","Anomaly detected: Metric page_read_dasd is lower than usual on MQ Buffer Pool Summary",1,"{""If the z/OS PAGE_READ_DASD KPI is much greater than the PAGE_UPDATES KPI, it indicates that pages are being read multiple times, possibly due to messages being retrieved by MsgId or CorrelId but not indexed. This situation might lead to a queue manager becoming unresponsive. To address this issue, consider having more page sets to increase the amount of parallel I/O. Additionally, if the MAXPROCUSER value is too high, it can cause system impact, including increased storage usage, high CPU usage, and address space shortages. It is recommended to keep the MAXPROCUSER value low and adjust PROCUSERMAX and MAXPROCSYS as needed. Monitor the MAXPROCSYS using the  D OMVS,L  console command over time to identify high watermark trends and tune MAXPROCSYS accordingly. Lastly, if a queue manager hangs due to BDSC latch contention, as described in APAR PI41605, you can resolve the issue by restarting the queue manager. If necessary, cancel the queue manager and restart it. In summary, to resolve low PAGE_READ_DASD and potential queue manager unresponsiveness, consider increasing the number of page sets for parallel I/O and adjusting MAXPROCUSER, PROCUSERMAX, and MAXPROCSYS settings to avoid system impact. Restart or cancel and restart the queue manager if it hangs due to BDSC latch contention.""}",True,"lower",True,"{""original_situation_name"":""MQ Buffer Pool Summary metric page_read_dasd""}"
"Metric page_updates is higher than usual on MQ Buffer Pool Summary","Anomaly detected: Metric page_updates is higher than usual on MQ Buffer Pool Summary",1,"{""If the z/OS PAGE_UPDATES KPI is high, it suggests a change in the pattern of writing messages to the buffer pools. This could be due to an increase in the volume of messages being written or a change in the behavior of the applications using the buffer pools. To address this, you should investigate the applications and their behavior to determine if any changes have been made that could be causing the increased writing. If the volume of messages has increased, you may need to consider increasing the size of the buffer pools or optimizing the applications to reduce the frequency of writes. It's also important to monitor the system's performance to ensure that the increased writing is not causing any issues. If the high PAGE_UPDATES is due to a known issue, such as the one resolved in OMEGAMON Messaging on z/OS V730 FP2, applying the recommended PTFs and maintenance levels should resolve the issue. Explanation: The z/OS PAGE_UPDATES KPI indicates the number of times that the queue manager wrote data to a buffer. A high value suggests a change in the pattern of writing messages to the buffer pools. This could be due to an increase in the volume of messages being written or a change in the behavior of the applications using the buffer pools. To address this, you should investigate the applications and their behavior to determine if any changes have been made that could be causing the increased writing. If the volume of messages has increased, you may need to consider increasing the size of the buffer pools or optimizing the applications to reduce the frequency of writes. It's also important to monitor the system's performance to ensure that the increased writing is not causing any issues. If the high PAGE_UPDATES is due to a known issue, such as the one resolved in OMEGAMON Messaging on z/OS V730 FP2, applying the recommended PTFs and maintenance levels should resolve the issue.""}",True,"higher",True,"{""original_situation_name"":""MQ Buffer Pool Summary metric page_updates""}"
